Y1 ,Y2 ,Y3 ,Y4 ,Y5 ,Y6 ,teaching ,international ,research ,citation ,income ,cost_of_living
-4.26811546561137,-0.351345991097135,-1.679987643263,0.030378733193824,1.4390755337704,0.348360130758313,,,,,,
-4.69295610998404,1.10597187891206,-0.311427766538501,0.16333499245513,0.08099723348444,0.286047988508763,,,,,,
-4.78472366349367,0.323092665590233,0.0335131391678,-0.809823794974317,-0.003632481029749,0.646234174621288,,,,,,
-4.24311430112599,1.48347392038185,-1.09544145375714,1.20287338578685,0.487838681153643,0.162564920129547,,,,,,
-4.34380295502677,0.285895631117645,-0.57060605142515,-0.275377435154477,0.304645501508473,0.156784117449068,,,,,,
-4.00784721501754,0.072290147484524,-0.918938015469123,-0.660068509740036,0.839194322551708,0.205851217780721,,,,,,
-4.15714171654543,0.373418030525052,-0.427997832343868,-0.80728179886169,0.348837180443531,0.143721609790233,,,,,,
-3.93534499990181,1.17401165859418,-0.721471317169846,0.721140106870817,0.189466009721888,-0.377745488389828,,,,,,
-4.42496185023911,0.471647487232564,0.457729897380006,-1.45389147386561,0.205817911161183,0.258613020318046,,,,,,
-3.9559348406669,0.696200438936751,-0.423118178606373,0.076238149875398,0.493674020977394,0.355863308451467,,,,,,
-3.68721877359896,0.928665692709735,-0.510649685262428,0.410073497063901,0.263403721432662,-0.164158813927353,,,,,,
-3.61073626556344,0.379317021730788,-0.468572824201196,-0.090348185992935,0.032609710009526,-0.085334207298523,,,,,,
-3.96625834880715,1.17854026011606,0.544646893258587,-0.241706245986467,-0.4909985211129,-0.026991923866848,,,,,,
-3.09970382060672,-0.159612480103803,-1.34136781561275,0.23516719316934,1.28208706011536,-0.039826532591839,,,,,,
-4.16016431841965,-2.61950034659014,2.06600432152307,1.31632011427364,0.59009955962443,0.007581265641158,,,,,,
-3.32981966854248,0.667539470136362,-0.538993450994556,0.298928497871019,0.822628150007358,0.018039257694805,,,,,,
-3.19790835945749,0.522858906060011,-0.165410929196533,-0.662006356932386,0.535271003302443,-0.165954972338935,,,,,,
-3.17259329255805,-0.537019603241768,-0.077505631656175,-1.08279729794365,-0.02882983907029,0.316882964686875,,,,,,
-2.56255304701383,0.68263414492379,-1.37984358899672,1.12876147774683,0.442739613698051,-0.370378069567988,,,,,,
-2.6384211487578,0.635242805634315,-1.06573574052854,0.826937808109212,0.064597280084071,-0.272906717732066,,,,,,
-2.92639892172425,-1.2878759513973,-0.25115109873498,-0.576088129108774,0.024900706851068,0.16236061380943,,,,,,
-2.69826800412247,-0.750464685571864,-0.890069837990496,-1.07342293158902,1.29379103180302,0.025951855415917,,,,,,
-2.32071999147455,-0.106022673753991,-1.62695271285281,0.680187630003853,0.52921567126384,-0.268148377286585,,,,,,
-2.91156708496505,1.20098047601475,0.57799742211198,0.008277936849053,-1.08952097677107,-0.02466249309142,,,,,,
-2.52249675851456,0.206381250008259,-0.332296192675797,-0.080672182737665,-0.512507238207238,-0.022401088522929,,,,,,
-3.01557859069654,1.69134338526636,0.703756632978791,1.95129464534893,1.4790030415212,-0.042971268455624,,,,,,
-2.92656406667395,0.52689940858243,0.85891555008851,-0.79212340203942,-0.503594387750946,0.092799473375165,,,,,,
-2.77710001678715,1.31879614542597,0.585964996596501,0.968886310700892,-1.41103180277475,0.304934910712939,,,,,,
-2.59505125840312,0.354552678024686,0.2608534701957,-0.42451720425017,-1.27016739206919,-0.262979692627256,,,,,,
-2.26342248270402,-0.869416767599133,-0.70010946662206,-1.24935114706615,0.944953241327413,-0.077232578011786,,,,,,
-2.12744645450721,1.19949182015308,-1.01279171570486,1.41823327357553,0.408353294635015,-0.180894164525195,,,,,,
-2.01453691500583,0.753445695816038,-0.983515996899689,1.02435764043931,0.006263295072752,-0.617122728192794,,,,,,
-2.49283840499408,0.719868520454378,0.217368679090132,-0.01717240249637,0.548268777082528,-0.286918593963068,,,,,,
-2.24983579198071,-1.24142859407159,-0.507480026688334,-1.14975511521985,1.04071423625493,0.03188485255861,,,,,,
-2.45784566867752,0.066387318130179,0.384187376121827,-1.2883620688055,0.73563283204502,0.093849716354132,,,,,,
-2.05988204413138,-1.05458488149402,-0.361002971252532,-0.78411225078671,0.470440455671425,-0.1600707203155,,,,,,
-2.2880407543228,2.22454198547682,0.069271721016536,-2.17682701657162,-0.207138174810422,0.809937625085014,,,,,,
-1.99747411133332,0.317687226311903,-0.138145825907252,0.003647713683729,-0.489104084626695,-0.057990052794631,,,,,,
-2.06200412534811,-0.618348336377862,0.151670951028404,-0.471221287794088,-0.63812637663761,0.231334344460913,,,,,,
-1.63565333601095,-0.324673744577395,-1.04060999777257,-0.333454019867486,0.300875017842108,0.028294439673347,,,,,,
-1.95309292244733,-1.64008018104547,0.103490861174024,-0.922541736516084,-0.87867058343991,0.153672637018507,,,,,,
-1.43925145846285,-0.418367801710377,-1.48736768415688,1.10146619160967,0.067512472789164,0.634245331149606,,,,,,
-1.92740143588106,-0.872300228342988,0.489883852242891,-1.23822240866411,-0.205882587702775,-0.134018871683569,,,,,,
-2.1423872199875,0.352846606463812,0.811242137394384,-0.50094025691595,0.730806992575913,-0.01852525729471,,,,,,
-1.19800380282169,-0.087568402659684,-1.5949487515533,0.675892084230579,0.105716728891602,0.002319324129223,,,,,,
-1.7182738800852,0.73083911948799,-0.076424156078631,0.392861197684123,-0.39199166106161,-0.298660851509003,,,,,,
-1.07045759813002,0.048628845231777,-1.8693537211702,1.30105808290349,-0.213909990172882,0.113821975222425,,,,,,
-2.15045760938316,-3.85843805601431,1.27545177225287,1.3168370501531,0.415895995480061,0.173804610808145,,,,,,
-1.58514220107662,-0.157819622235127,-0.077929402498482,-0.363654933433392,-0.876099364985254,-0.109332944857372,,,,,,
-0.840889336957736,0.323437423130224,-2.48480093208304,-1.57195290809358,0.142283011622445,0.374090580916978,,,,,,
-1.78187243078047,1.78255029203096,0.295315523551143,1.02473451867956,-0.535570822549984,0.173822500047216,,,,,,
-1.60298455663154,1.47638065249128,-0.063005068629594,1.07343123255769,-0.109001657698104,-0.455320253443528,,,,,,
-1.53482982131611,1.19993603706626,-0.243315713902191,0.97720522596387,-0.508695504396451,0.386528256006651,,,,,,
-1.50848310313329,0.030145000527304,-0.239367541659255,-0.032092314282832,0.875321057627267,-0.375255479709939,,,,,,
-1.66198342225287,0.301872871324765,0.201395865129064,-0.175707556572143,-0.15964352873267,0.207751960909628,,,,,,
-1.44118040592644,1.33258645598431,-0.355279329839398,1.21847761804869,0.717275462292656,-0.44517857547283,,,,,,
-2.03403827298914,1.6045487381755,1.0121434070794,1.89077839250882,1.5756174320063,0.099932555215307,,,,,,
-1.7682330455856,3.21790421224525,0.386470547371211,-1.39858798638328,0.472230012628367,0.474342719471687,,,,,,
-0.885179891873878,-0.086869646675703,-1.56848911020376,1.00562113513881,0.031973968633123,-0.039451867361927,,,,,,
-1.42714733982163,1.07739378745156,-0.173713013087777,0.843578415834724,-0.52470101418933,0.375055201612685,,,,,,
-1.47260223780579,0.532828263832834,0.125040082740162,0.131800678602113,-0.266232525193467,0.607618882556221,,,,,,
-1.07469510626284,0.347405056177876,-0.900368098236687,0.575998961304765,0.533412354029354,0.043787346179469,,,,,,
-1.23785471156741,0.799831567570039,-0.276596937917794,0.717153562518898,-0.933471993602396,0.354567414838703,,,,,,
-0.964643917016817,0.704354892471201,-1.08481452342573,1.32722300243525,0.451624053536546,-0.094958655169601,,,,,,
-1.54728369291148,0.621184687213648,0.45733321335355,-0.049202217222231,0.340508734562337,0.6066618214038,,,,,,
-1.54198992577273,0.352379412836888,0.502535202974731,-0.320170433431047,0.274439058860265,0.456414869834626,,,,,,
-1.12844530067647,0.955054298377514,-0.110103003068355,0.758432280839876,-0.722909467241476,-0.492083005652638,,,,,,
-0.839373465227135,-0.525438838054178,-0.992487539907214,-0.347278825024488,0.317787368697211,-0.082752379623624,,,,,,
-0.845099701256203,1.07591085158845,-0.62227095004654,1.30616821270657,-1.65403614195215,-0.6369913394407,,,,,,
-1.36558659206044,0.535593013296196,0.229363608577169,0.08439306248756,-0.164686420122948,0.677521598491933,,,,,,
-1.73373637011238,-0.158516503571214,1.57900360432659,-1.37632670041671,-0.171759195046189,-0.169217897392045,,,,,,
-1.35480015122326,0.968855033048347,0.299607649087737,0.420193654150574,0.113468941032596,0.279069627176073,,,,,,
-0.987089317496011,-1.32860944329332,-0.298020427168586,-0.820219397148132,-0.646427257503139,0.386779554677569,,,,,,
-1.25252277498548,1.25187991574237,0.111165883719159,0.834254189585509,-0.09538342708271,0.586355319389965,,,,,,
-0.880856654659414,1.07129525074964,-0.541918177168857,1.23772153804826,-1.44030785553542,0.455124561267237,,,,,,
-0.829065895090824,-1.66500895114964,-0.704044022671227,-0.372675375490636,0.200851055977054,0.172790198804645,,,,,,
-0.919082956138044,-0.821285021669248,-0.350728350777278,-1.10654208334139,0.52347666507728,-0.066252411397725,,,,,,
-1.00050610350815,0.257346868175292,-0.006908757502863,0.09551504152026,-0.922452825380524,0.173397470633629,,,,,,
-1.85055431069542,1.83736812074541,2.02610888390864,0.606735592496146,0.504894396264568,0.420480261753282,,,,,,
-0.46546603510751,-1.09612170278477,-1.41052728840708,-0.451038991270546,-0.188565836823289,-0.001075387651817,,,,,,
-1.08949484254593,-0.449708173258687,0.281425103694198,-0.491266923659239,0.312766271091749,0.070527236592428,,,,,,
-0.599858578646109,-0.576803778444295,-1.00568001952613,-0.325216144366134,0.13346571452239,0.080267801872663,,,,,,
-0.816454653135211,-0.262215193741854,-0.59749523939751,-0.121162080360445,0.707944733417495,0.484311889968277,,,,,,
-1.02023021039246,1.440525752501,0.086686158225605,1.07430058432568,-0.229803381281142,-0.018617040538833,,,,,,
-0.418599789317946,-0.801242421103369,-1.28839977252713,-0.273157328426566,-0.334853472536945,-0.185694696609424,,,,,,
-1.05010136669951,-0.935048383243079,0.068607734808471,-1.53514697030971,1.75695089120786,0.500417572718146,,,,,,
-0.848184519284506,-0.471614239125505,-0.251486184604599,-0.843321129151342,1.26930741590989,0.166963180474147,,,,,,
-0.347442278014613,-1.76773802670692,-1.21776321987757,-1.16147176664461,-0.39008512540574,0.116037755705697,,,,,,
-0.630350998565556,-0.378813572969754,-0.557297751939417,0.259964967835201,0.888090832757139,-0.511891684268118,,,,,,
-0.597244313434431,-0.470481993259511,-0.708479178817722,-0.447885960548616,0.515349069547411,0.163615364164417,,,,,,
-1.53158420724719,-3.19403006705202,1.88701892287885,1.60537574586897,0.789235907608231,0.519728160382466,,,,,,
-0.818820854152358,1.22016748251454,-0.076010953097553,1.04602168866512,-0.691040820851665,0.317872933085102,,,,,,
-1.03925959863081,0.199328065080851,0.433763300905477,-0.865380878240415,-0.044722039056076,-0.387502662089034,,,,,,
-0.960824988000832,-1.12023404402252,0.499384830108515,-0.845536316096481,-1.03377296471939,0.328289497509353,,,,,,
-0.965874722411832,0.941741503826559,0.259840226323179,0.519615153843053,-0.183337795246351,0.627178129269826,,,,,,
-0.988939921154131,1.71394114815132,0.597725901073372,0.934470116644433,-0.606528551499455,-0.063780690283665,,,,,,
-1.36022894037532,-3.5390674101775,1.65605908296232,1.50534043980868,-0.012996554709137,0.606860062347055,,,,,,
-0.766426158599612,0.831474026413297,0.054980485962538,0.616566861109719,-0.730012040790165,-0.187907242714482,,,,,,
-0.734187797107949,0.952012197530013,0.009529082550658,0.764390320120466,-0.769882849877828,-0.256528527906982,,,,,,
-0.257050463725152,-0.450649041754952,-1.38696384281361,1.29044519903028,-0.128695927784251,0.450053716975966,,,,,,
-0.998197525699191,-0.430030649700474,0.565211254442431,-1.2006352111446,-0.225354098421142,0.429552807069,,,,,,
-0.31777553783277,0.352947668253843,-1.07950319199408,1.52010704999155,0.441699624325149,-0.249122553728615,,,,,,
-0.466143838830702,-1.12844457666484,-0.700910588995475,-1.00045127966326,0.59049137481386,-0.001087588193998,,,,,,
-0.91989748177769,0.717991691895963,0.514808111503691,0.144565592271273,0.03673764773185,-0.116760099979436,,,,,,
-0.942997515251662,1.54524382040653,0.573092703086852,0.831422598588818,0.504454255409696,-0.431569578917159,,,,,,
-1.2061126553278,0.681871345450182,1.15877677254005,-0.424935522674577,1.19940791033661,-0.217939238195725,,,,,,
-0.464768605711662,1.16115053694379,-0.64469566744015,0.329319963513418,0.395532250089948,-0.077277335614513,,,,,,
-0.416728477135245,0.43461697443459,-0.623913858124279,-2.39401992697444,-0.919923977568759,-0.09746367763238,,,,,,
